2010-06-24 12:00:44|1277373644|17
2010-06-26 12:00:50|1277546450|17
2010-06-28 12:00:41|1277719241|17
2010-06-29 12:01:29|1277805689|17
2010-07-01 12:00:55|1277978455|17
2010-07-03 12:00:50|1278151250|17
2010-07-05 12:00:42|1278324042|17
2010-07-06 12:00:51|1278410451|17
2010-07-07 12:01:06|1278496866|17
2010-07-09 12:00:40|1278669640|17
2010-07-10 12:00:53|1278756053|17
2010-07-12 12:00:41|1278928841|17
2010-07-13 12:00:56|1279015256|17
2010-07-15 12:00:49|1279188049|17
2010-07-17 12:00:53|1279360853|17
2010-07-19 12:00:48|1279533648|17
2010-07-20 12:00:55|1279620055|17
2010-07-21 12:01:03|1279706463|17
2010-07-23 12:02:10|1279879330|17
2010-07-25 12:01:58|1280052118|17
2010-07-27 12:02:02|1280224922|17
2010-07-29 12:02:13|1280397733|17
2010-07-30 12:02:18|1280484138|17
2010-08-01 12:01:56|1280656916|17
2010-08-03 12:02:12|1280829732|17
2010-08-05 12:00:37|1281002437|17
2010-08-06 12:01:53|1281088913|17
2010-08-08 12:01:26|1281261686|17
2010-08-09 12:02:00|1281348120|17
2010-08-10 12:02:14|1281434534|17
2010-08-12 12:01:58|1281607318|17
2010-08-14 12:02:16|1281780136|17
2010-08-16 12:01:33|1281952893|17
2010-08-17 12:02:08|1282039328|17
2010-08-18 12:02:18|1282125738|17
2010-08-20 12:01:53|1282298513|17
2010-08-21 12:02:01|1282384921|17
2010-08-23 12:02:06|1282557726|17
2010-08-25 12:01:58|1282730518|17
2010-08-27 12:02:24|1282903344|17
2010-08-29 12:02:03|1283076123|17
2010-08-31 12:02:08|1283248928|17
2010-09-02 12:01:54|1283421714|17
2010-09-03 12:02:17|1283508137|17
2010-09-05 12:01:55|1283680915|17
2010-09-07 12:02:06|1283853726|17
2010-09-09 12:02:00|1284026520|17
2010-09-11 12:02:07|1284199327|17
2010-09-12 12:02:22|1284285742|17
2010-09-14 12:02:07|1284458527|17
2010-09-16 12:01:58|1284631318|17
2010-09-18 12:02:08|1284804128|17
2010-09-19 12:02:15|1284890535|17
2010-09-21 12:02:15|1285063335|17
2010-09-23 12:01:51|1285236111|17
2010-09-24 12:01:55|1285322515|17
2010-09-25 12:02:07|1285408927|17
2010-09-26 12:02:31|1285495351|17
2010-09-28 12:02:05|1285668125|17
2010-09-30 12:01:58|1285840918|17
2010-10-02 12:02:28|1286013748|17
2010-10-04 12:01:57|1286186517|17
2010-10-05 12:02:19|1286272939|17
2010-10-07 12:01:51|1286445711|17
2010-10-09 12:02:09|1286618529|17
2010-10-11 12:02:00|1286791320|17
2010-10-12 12:02:29|1286877749|17
2010-10-14 12:00:19|1287050419|17
2010-10-15 12:00:25|1287136825|17
2010-10-28 17:29:50|1288279790|17
