2009-05-12 18:31:12|1242145872|30000
2009-05-12 18:32:16|1242145936|30000
2009-05-12 18:33:34|1242146014|30000
2009-05-13 06:40:22|1242189622|30000
2009-05-13 18:50:22|1242233422|29800
2009-05-14 07:00:23|1242277223|29800
2009-05-14 19:10:20|1242321020|29500
2009-05-15 07:20:21|1242364821|29500
2009-05-15 19:30:22|1242408622|29100
2009-05-16 07:40:20|1242452420|29100
2009-05-16 19:50:20|1242496220|29000
2009-05-17 08:00:22|1242540022|29000
2009-05-17 20:10:21|1242583821|29000
2009-05-18 08:20:20|1242627620|28800
2009-05-18 20:30:22|1242671422|29100
2009-05-19 08:40:20|1242715220|29200
2009-05-19 20:50:22|1242759022|29200
2009-05-20 09:00:27|1242802827|29600
2009-05-20 21:10:21|1242846621|29600
2009-05-21 09:20:22|1242890422|29600
2009-05-21 21:30:22|1242934222|30200
2009-05-22 09:40:20|1242978020|28700
2009-05-22 21:40:23|1243021223|28700
2009-05-23 09:50:21|1243065021|28700
2009-05-23 22:00:22|1243108822|28700
2009-05-24 10:10:23|1243152623|28600
2009-05-24 22:20:21|1243196421|28600
2009-05-25 10:30:22|1243240222|28600
2009-05-25 22:40:20|1243284020|29100
2009-05-26 10:50:21|1243327821|29100
2009-05-26 23:00:24|1243371624|29100
2009-05-27 11:10:21|1243415421|29500
2009-05-27 23:20:21|1243459221|29400
2009-05-28 11:30:22|1243503022|29400
2009-05-28 23:40:21|1243546821|29500
2009-05-29 11:50:21|1243590621|29500
2009-05-30 00:00:24|1243634424|29200
2009-05-30 12:10:20|1243678220|29300
2009-05-31 00:20:20|1243722020|29300
2009-05-31 12:30:21|1243765821|29300
2009-06-01 00:40:21|1243809621|28800
2009-06-01 12:50:20|1243853420|28800
2009-06-02 01:00:24|1243897224|28800
2009-06-02 13:10:20|1243941020|29000
2009-06-03 01:20:20|1243984820|29000
2009-06-03 13:30:21|1244028621|29000
2009-06-04 01:40:18|1244072418|29800
2009-06-04 13:50:19|1244116219|30300
2009-06-05 02:00:22|1244160022|30800
2009-06-05 14:10:19|1244203819|50400
2009-06-06 02:20:19|1244247619|50400
2009-06-06 14:30:20|1244291420|50400
2009-06-07 02:40:18|1244335218|50400
2009-06-07 14:50:19|1244379019|50300
2009-06-08 03:00:22|1244422822|50300
2009-06-08 15:10:21|1244466621|51300
2009-06-09 03:20:19|1244510419|51300
2009-06-09 15:30:20|1244554220|52000
2009-06-10 03:40:20|1244598020|32000
2009-06-10 15:50:18|1244641818|32000
2009-06-11 03:50:20|1244685020|32000
2009-06-11 16:00:21|1244728821|32800
2009-06-12 04:10:18|1244772618|32800
2009-06-12 16:20:19|1244816419|34000
2009-06-13 04:30:20|1244860220|33200
2009-06-13 16:40:18|1244904018|33200
