2009-10-17 15:40:12|1255786812|249346
2009-10-17 15:40:16|1255786816|249346
2009-10-20 23:40:03|1256074803|236575
2009-10-21 23:40:16|1256161216|238984
2009-10-22 23:50:13|1256248213|217602
2009-10-24 00:00:15|1256335215|217842
2009-10-25 00:10:14|1256422214|217842
2009-10-25 23:20:12|1256509212|217842
2009-10-26 23:30:13|1256596213|170354
2009-10-27 23:40:12|1256683212|170354
2009-10-28 23:50:13|1256770213|133716
2009-10-30 00:00:15|1256857215|122810
2009-10-31 00:10:13|1256944213|111641
2009-11-01 00:20:12|1257031212|106845
2009-11-02 00:20:14|1257117614|93649
2009-11-03 00:30:13|1257204613|93649
2009-11-04 00:40:13|1257291613|96068
2009-11-05 00:50:13|1257378613|99554
2009-11-06 01:00:15|1257465615|100116
2009-11-07 01:10:12|1257552612|93960
2009-11-08 01:20:15|1257639615|94337
2009-11-09 01:30:14|1257726614|94531
2009-11-10 01:40:13|1257813613|94531
2009-11-11 01:50:12|1257900612|94430
2009-11-12 02:00:15|1257987615|98719
2009-11-13 02:10:13|1258074613|100311
2009-11-14 02:20:13|1258161613|100311
2009-11-15 02:30:14|1258248614|96591
2009-11-16 02:40:13|1258335613|96591
2009-11-17 02:50:12|1258422612|88061
2009-11-18 03:00:15|1258509615|78822
2009-11-19 03:10:16|1258596616|79238
2009-11-20 03:20:12|1258683612|74239
2009-11-21 03:30:13|1258770613|74239
2009-11-22 03:40:12|1258857612|72873
2009-11-23 03:50:12|1258944612|64856
2009-11-24 04:00:15|1259031615|61689
2009-11-25 04:10:13|1259118613|60151
2009-11-26 04:20:12|1259205612|60303
2009-11-27 04:30:13|1259292613|62158
2009-11-28 04:40:21|1259379621|1
2009-11-29 04:50:13|1259466613|63245
2009-11-30 05:00:14|1259553614|63183
2009-12-01 05:10:17|1259640617|68050
2009-12-02 05:20:12|1259727612|69827
2009-12-03 05:30:14|1259814614|71513
2009-12-04 05:40:12|1259901612|70305
2009-12-05 05:50:12|1259988612|67945
2009-12-06 06:00:13|1260075613|64193
2009-12-07 06:10:13|1260162613|69935
